caso,split,turno_id,fase_abcde,seccion,is_ramificacion,texto_operador,contexto_previo,actos_verbales,actos_verbales_str
Hernán,train,Hernán_0004,A,2,False,"Don Hernán, no voy a apurarlo. ¿Quiere contarme cómo recibió la noticia? DON HERNÁN Un carabinero. Y una señora. No sé si era fiscal, asistente, no sé. No me acuerdo de la cara. Dijeron accidente. Auto. Carretera. Le avisaron que fue un accidente automovilístico. DON HERNÁN Yo asentí. Parece. Les dije que sí. Que entendía. Pero no entendí nada. Por fuera respondió, pero por dentro no alcanzó a entender. DON HERNÁN No. Todavía no. Yo miro la puerta y pienso que va a llegar. Él siempre tocaba dos veces. Don Hernán golpea suavemente la mesa dos veces. Toc. Toc. DON HERNÁN Así tocaba. Ese sonido era de él. DON HERNÁN Los domingos traía pan. Yo le decía que no comprara tanto, que después se ponía duro. Él se reía. Su voz se quiebra. Intenta contener el llanto. Tómese su tiempo.",,[],sin_etiqueta
Hernán,train,Hernán_0005,A,2,False,"A veces, cuando la noticia es demasiado grande, uno hace cosas automáticas. Como si todavía no entrara lo que pasó. DON HERNÁN Yo no sé de estas cuestiones. Psicólogos, teléfonos, hablar. Mi hijo sí hablaba de eso. ¿Su hijo hablaba de pedir ayuda? DON HERNÁN Sí. De terapia, decía. Que le hacía bien. Yo le decía que esas eran leseras modernas. Que antes uno se aguantaba no más. Usted aprendió a aguantarse. DON HERNÁN Toda la vida. ¿Qué iba a andar uno contando sus cosas? Entiendo. DON HERNÁN Él me decía: “Papá, usted no habla nada”. Yo le decía: “¿Y para qué voy a hablar?”. Él se reía. ¿Se reía con cariño? DON HERNÁN Sí. Me decía viejo porfiado.",,['validacion'],validacion
Hernán,train,Hernán_0006,A,2,False,"Quizás esta llamada es una forma de hacerle caso un poquito, solo por esta noche. DON HERNÁN No sé. No creo en esto. No le voy a pedir que crea en nada ahora. Solo que no pase la noche solo.",,[],sin_etiqueta
Hernán,train,Hernán_0007,C,3,False,"Don Hernán, le voy a preguntar algo importante y se lo pregunto con respeto. Cuando dice “no sé para qué seguir”, ¿quiere decir que no sabe cómo vivir con este dolor, o ha pensado en hacerse daño?",,[],sin_etiqueta
Hernán,train,Hernán_0008,C,3,False,"Entiendo. Y aun así necesito preguntarlo, porque me importa que pase esta noche seguro. ¿Ha pensado en quitarse la vida hoy? DON HERNÁN No. No así. ¿Ha pensado en alguna forma concreta de hacerse daño? DON HERNÁN No. ¿Tiene medicamentos, armas, herramientas o algo cerca con lo que pudiera hacerse daño ahora? DON HERNÁN Estoy en el comedor. No tengo nada aquí. ¿En otra parte de la casa hay medicamentos para dormir, alcohol o algo parecido? DON HERNÁN En el dormitorio tengo pastillas para dormir. Y las de la presión. Gracias por decírmelo. Por ahora le pido que no vaya al dormitorio y que no tome pastillas para dormir ni alcohol mientras está solo y con esta noticia tan reciente. DON HERNÁN No voy a hacer nada. Me alegra escucharlo. Y aun así vamos a cuidar la noche, porque está viviendo un momento muy difícil para estar solo con ese dolor. DON HERNÁN Yo no estoy loco. No. Está sufriendo una pérdida enorme.",,"['validacion', 'confrontacion', 'directivo']",validacion|confrontacion|directivo
Hernán,train,Hernán_0009,B,4,False,"Don Hernán, ¿cómo está su respiración ahora? DON HERNÁN No sé. Cortita. No vamos a hacer nada complicado. Solo apoye una mano en la mesa.",,[],sin_etiqueta
Hernán,train,Hernán_0010,B,4,False,"Sienta la mesa. Está firme. Ahora inhale como pueda… y suelte el aire lento. Don Hernán exhala. La salida del aire tiembla. Otra vez. No para calmar la pena. La pena no se va a ir ahora. Esto es solo para que su cuerpo tenga un poco más de espacio. Exhala otra vez. DON HERNÁN Me tiemblan las manos. Sí. Después de una noticia así el cuerpo también responde. Puede temblar, quedarse sin fuerza, sentir frío, llorar de a ratos o no sentir nada por momentos. DON HERNÁN No siento nada y después siento todo junto. Eso puede pasar en las primeras horas. DON HERNÁN La casa está muy callada. Sí. Ese silencio ahora pesa mucho. DON HERNÁN Antes me molestaba la tele fuerte de mi hijo. Ahora daría cualquier cosa por escucharla. Eso habla de cuánto lo extraña. DON HERNÁN No sé qué hacer con sus cosas. Hoy no tiene que decidir nada sobre sus cosas. No bote, no ordene, no revise todo esta noche. Eso puede esperar a que esté acompañado.",,"['silencio_contencion', 'directivo']",silencio_contencion|directivo
Hernán,train,Hernán_0011,B,5,False,"Don Hernán, mire alrededor del comedor. Dígame tres cosas que ve. DON HERNÁN La mesa. Una silla. El florero. Bien. Ahora dos sonidos que escucha. DON HERNÁN El reloj. Su voz. Una cosa que toca. DON HERNÁN La mesa. Bien. Está en el comedor. Está al teléfono conmigo. Esta noche no tiene que resolver la vida completa. Solo pasar las próximas horas acompañado.",,['silencio_contencion'],silencio_contencion
Hernán,train,Hernán_0012,B,5,True,Tiene razón. Esto no va a hacer que su hijo vuelva. No es para quitarle el dolor. Es para que usted no quede solo con el cuerpo desbordado mientras buscamos compañía.,,[],sin_etiqueta
Hernán,train,Hernán_0013,B,5,True,"Don Hernán, sigo aquí. No tiene que hablar si no puede. Solo necesito que me diga con una palabra si sigue en la línea. DON HERNÁN Sí. Gracias. Eso basta por ahora.",,['silencio_contencion'],silencio_contencion
Hernán,train,Hernán_0014,C,6,False,"Don Hernán, voy a ordenar lo urgente en voz alta para que no tenga que sostenerlo todo en la cabeza. DON HERNÁN Ya. Uno: recibió una noticia muy grave hace pocas horas. Dos: está solo en la casa. Tres: ha dicho frases como “no sé para qué seguir”, pero me dice que no quiere hacerse daño. Cuatro: hay pastillas para dormir en el dormitorio, así que por ahora no irá allá ni tomará nada extra. Cinco: necesita que alguien de confianza esté con usted esta noche. DON HERNÁN No quiero molestar a nadie. Lo entiendo. Pero esto no es molestar. Es avisar que recibió una noticia que nadie debería cargar solo. DON HERNÁN No quiero dar lástima. Pedir que alguien venga no es dar lástima. Es protegerse durante una noche muy difícil. DON HERNÁN Siempre resolví mis cosas solo. Y eso quizás le sirvió muchas veces. Pero esta noche es demasiado grande para resolverla solo.",,['validacion'],validacion
Hernán,train,Hernán_0015,C,7,False,"¿Hay alguien que viva cerca o tenga llave de la casa? DON HERNÁN La vecina del lado. Marta. ¿Confía en Marta? DON HERNÁN Sí. Mi señora tomaba té con ella. Buena mujer. Bien. Marta puede ser la primera persona. Como usted está hablando conmigo por este teléfono, no voy a pedirle que la llame desde aquí. Pensemos en otra forma sin cortar. ¿Marta vive pared de por medio, al lado inmediato? DON HERNÁN Sí. Al lado. La casa pegada. ¿Ella podría escuchar si usted la llama desde la puerta, desde una ventana o si toca el timbre de su casa? DON HERNÁN Tendría que salir a la entrada. No salga a la calle todavía si no quiere. ¿Tiene una ventana hacia el patio o hacia la casa de ella? DON HERNÁN La cocina da para el patio. Desde ahí a veces le gritamos. Bien. ¿Puede llegar a la cocina sin pasar por el dormitorio? DON HERNÁN Sí. Entonces haremos algo concreto: va a caminar despacio a la cocina, con el teléfono conmigo. No va al dormitorio, no busca pastillas, no revisa cosas. Solo va a la ventana de la cocina y llama a Marta. ¿Puede hacerlo? DON HERNÁN No quiero que me vea así. Puede decir solo: “Marta, necesito que venga. Estoy solo”. No tiene que contarle todo por la ventana. DON HERNÁN ¿Qué va a venir a hacer? Sentarse a verme llorar. Puede que sí. Puede que venga a sentarse. A veces eso es suficiente para esta noche.",,"['silencio_contencion', 'directivo']",silencio_contencion|directivo
Hernán,train,Hernán_0016,D,8,False,"Don Hernán, antes de levantarse, apoye una mano en la mesa y suelte el aire. Don Hernán exhala. Ahora levántese despacio. Si se marea, se sienta de nuevo.",,['directivo'],directivo
Hernán,train,Hernán_0017,D,8,False,Bien. No vaya al dormitorio. Solo cocina. DON HERNÁN Estoy en la cocina. ¿Puede abrir la ventana o acercarse sin salir?,,['directivo'],directivo
Hernán,train,Hernán_0018,D,8,False,"Llámela por su nombre. Fuerte, pero sin gritar si le cuesta. DON HERNÁN Marta.",,[],sin_etiqueta
Hernán,train,Hernán_0019,D,8,False,"Otra vez, un poco más fuerte. DON HERNÁN ¡Marta!",,[],sin_etiqueta
Hernán,train,Hernán_0020,D,8,False,"Intente una vez más con la frase completa: “Marta, soy Hernán, necesito ayuda”. DON HERNÁN ¡Marta, soy Hernán! ¡Necesito ayuda!",,[],sin_etiqueta
Hernán,train,Hernán_0021,D,8,False,Diga solo la frase corta. DON HERNÁN Marta… necesito que venga. Estoy solo. MARTA Ya voy. Espéreme ahí. Don Hernán respira tembloroso. Muy bien. No tuvo que explicarlo todo. Solo pidió ayuda. DON HERNÁN Se va a asustar. Puede asustarse un poco porque lo quiere. Pero ahora lo importante es que venga.,,[],sin_etiqueta
Hernán,train,Hernán_0022,D,8,True,"Bien, intentamos esa vía. No vamos a cortar todavía. ¿Tiene teléfono fijo en la casa? DON HERNÁN Sí. En el comedor. Perfecto. Entonces puede volver al comedor y llamar a Marta desde el teléfono fijo sin cortar esta llamada. Yo sigo con usted por este teléfono. DON HERNÁN Sí, puedo. Vuelva despacio al comedor, sin pasar por el dormitorio. Cuando llegue, me dice. Pasos lentos. DON HERNÁN Ya llegué. Ahora marque desde el teléfono fijo. Le dirá: “Marta, necesito que venga. Estoy solo”. Yo espero.",,[],sin_etiqueta
Hernán,train,Hernán_0023,D,8,True,"Entonces no vamos a cortar todavía. Pensemos en otra persona cercana o en una forma de pedir ayuda sin dejarlo solo: ¿hay timbre hacia la casa de Marta, algún vecino que pase, botón de emergencia, portón compartido, o alguien que tenga llave? DON HERNÁN El jardinero pasa mañana. Mañana es muy tarde para esta primera noche. Necesitamos alguien ahora. ¿Puede llamar desde la puerta, sin salir a la calle, cuando pase alguien? ¿O hay algún número de emergencia local al que podamos derivar si no logramos compañía?",,[],sin_etiqueta
Hernán,train,Hernán_0024,D,9,True,"Don Hernán, vuelva al comedor y siéntese mientras Marta llega. Pasos lentos. Una silla se mueve. DON HERNÁN Ya. Bien. ¿Cómo está su respiración? DON HERNÁN Rara. Pero la llamé. Sí. Eso fue un paso muy importante. DON HERNÁN Mi hijo se reiría. ¿Por qué? DON HERNÁN Diría: “Al fin pidió ayuda, viejo”. Quizás esta noche esa frase lo acompaña un poco. DON HERNÁN No me diga esas cosas porque me quiebro. Puede quebrarse, don Hernán. No está en una reunión ni tiene que sostener una fachada. Don Hernán llora bajo.",,['directivo'],directivo
Hernán,train,Hernán_0025,D,10,True,"¿Quiere dejar el teléfono boca abajo un momento o sabe qué es? DON HERNÁN Es de él. ¿De su hijo? DON HERNÁN Tenía un mensaje de la mañana. No lo abrí. Dice… dice “paso más tarde, viejo”.",,[],sin_etiqueta
Hernán,train,Hernán_0026,D,10,True,Iba a pasar a verlo. DON HERNÁN Y yo no le respondí. Don Hernán… DON HERNÁN No le respondí. ¿Por qué no le respondí? Entiendo que eso duele mucho ahora. Pero no responder un mensaje no causó el accidente. DON HERNÁN Era mi hijo. Tenía que haberle respondido. Quizás le habría gustado responderle. Eso es distinto a ser responsable de lo que ocurrió. DON HERNÁN Mi niño. Estoy aquí. No tiene que hablar si no puede.,,"['validacion', 'silencio_contencion']",validacion|silencio_contencion
Hernán,train,Hernán_0027,D,10,True,Entiendo las ganas. Pero ahora está solo y muy golpeado por la noticia. Escucharlo puede hacerlo más difícil. Le propongo dejar ese audio para cuando Marta esté con usted. DON HERNÁN No quiero borrarlo. No tiene que borrarlo. Solo no abrirlo ahora estando solo.,,"['validacion', 'silencio_contencion']",validacion|silencio_contencion
Hernán,train,Hernán_0028,D,10,True,"Tiene razón, no sé toda su historia con él. No voy a discutirle su dolor. Solo quiero que esta noche no quede solo con una culpa que apareció en medio del golpe.",,[],sin_etiqueta
Hernán,train,Hernán_0029,E,11,False,"Don Hernán, quiero decirle algo con palabras simples. En las primeras horas después de una muerte así, la mente puede quedar como en shock. DON HERNÁN ¿Shock? Como si una parte entendiera y otra parte no. Puede mirar la puerta esperando que llegue, puede sentir culpa por cosas pequeñas, puede llorar y después quedarse seco, puede olvidar detalles, puede repetir frases como “esto no puede estar pasando”. DON HERNÁN Eso me pasa. No significa que esté perdiendo la cabeza. Significa que recibió una noticia demasiado grande hace muy poco. DON HERNÁN Yo no quiero que me den pastillas para volverme tonto. No estamos hablando de eso ahora. Estamos hablando de compañía, seguridad y no tomar decisiones desde esta noche. DON HERNÁN ¿Decisiones? No decidir qué hacer con las cosas de su hijo, no tomar pastillas para dormir estando solo, no beber para apagarse, no quedarse encerrado sin avisarle a nadie, no decidir que su vida terminó hoy.",,[],sin_etiqueta
Hernán,train,Hernán_0030,E,11,False,"Dijo que no sabía para qué seguir. Esa frase merece compañía, no castigo ni vergüenza.",,[],sin_etiqueta
Hernán,train,Hernán_0031,E,12,False,"Tiene miedo de que la compañía sea solo un rato y después vuelva el vacío. DON HERNÁN No es miedo. Es así. Mi señora se fue. Mi hijo se fue. Yo quedé. Usted quedó vivo en una casa que ahora se siente vacía. DON HERNÁN ¿Y para qué? Cuando pregunta “para qué”, ¿vuelve la idea de hacerse daño o es la sensación de no encontrar sentido? DON HERNÁN No sé. No quiero matarme. Pero tampoco quiero esto. Eso es importante. Hay una parte de usted que no quiere hacerse daño, y otra parte que no sabe cómo soportar este dolor. DON HERNÁN No sé si esa parte existe. Existe lo suficiente como para haber llamado.",,[],sin_etiqueta
Hernán,train,Hernán_0032,E,12,False,"Y eso fue una acción de cuidado, aunque no le guste la palabra. DON HERNÁN Mi hijo usaría esa palabra. Entonces tomémosla prestada de él solo por esta noche. D — LLEGADA DE RED PRESENCIAL",,[],sin_etiqueta
Hernán,train,Hernán_0033,E,13,False,"Bien. No corte. Pregúntele si viene sola. DON HERNÁN ¿Viene sola? MARTA Sí, don Hernán. Soy yo. ¿Reconoce su voz? DON HERNÁN Sí. ¿Se siente capaz de abrir? DON HERNÁN No sé. Puede decirle que espere un momento. Usted marca el ritmo. DON HERNÁN Espere un poquito. MARTA Sí, aquí estoy. Antes de abrir, suelte el aire lento una vez. Don Hernán exhala. Cuando abra, no tiene que explicarle todo. Solo puede decir: “Marta, no quiero estar solo”. DON HERNÁN Marta… no quiero estar solo. MARTA No va a estar solo, don Hernán. Abra no más.",,"['silencio_contencion', 'confrontacion', 'directivo']",silencio_contencion|confrontacion|directivo
Hernán,train,Hernán_0034,E,13,False,¿Marta está con usted dentro de la casa? DON HERNÁN Sí. Dígale que está hablando con la línea de apoyo y que necesito pedirle algo. DON HERNÁN Dice que estoy hablando con la línea de apoyo. ¿Puede poner el teléfono en altavoz?,,[],sin_etiqueta
